Ship Mode,Segment,Country,City,State,Region,Category,Sub-Category,Sales,Quantity,Discount,Profit,Cluster
Standard Class,Corporate,United States,Hampton,Virginia,South,Office Supplies,Paper,20.120000000000005,2.0,0.0,9.255200000000002,0
Standard Class,Corporate,United States,Hampton,Virginia,South,Office Supplies,Binders,896.99,1.0,0.0,421.5853,0
Second Class,Home Office,United States,Philadelphia,Pennsylvania,East,Office Supplies,Paper,5.8799999999999955,1.0,0.2,1.9845000000000006,0
Standard Class,Home Office,United States,Omaha,Nebraska,Central,Technology,Phones,269.98,2.0,0.0,72.8946,0
Standard Class,Corporate,United States,Los Angeles,California,West,Office Supplies,Storage,310.12,2.0,0.0,80.6312,0
Standard Class,Corporate,United States,Los Angeles,California,West,Office Supplies,Binders,70.464,6.0,0.2,22.9008,0
Standard Class,Corporate,United States,Los Angeles,California,West,Office Supplies,Binders,19.680000000000035,5.0,0.2,6.887999999999998,0
Standard Class,Corporate,United States,Los Angeles,California,West,Office Supplies,Appliances,140.67000000000002,3.0,0.0,54.8613,0
Standard Class,Corporate,United States,Burlington,Vermont,East,Furniture,Bookcases,4404.9,5.0,0.0,1013.127,1
Standard Class,Consumer,United States,San Diego,California,West,Office Supplies,Labels,62.650000000000034,5.0,0.0,29.4455,0
Standard Class,Consumer,United States,Newark,Delaware,East,Office Supplies,Labels,9.449999999999989,3.0,0.0,4.536000000000001,0
Standard Class,Consumer,United States,Aurora,Illinois,Central,Office Supplies,Envelopes,268.576,4.0,0.2,90.64440000000002,0
Same Day,Consumer,United States,Los Angeles,California,West,Furniture,Tables,364.08,2.0,0.2,9.102,0
Same Day,Consumer,United States,Los Angeles,California,West,Furniture,Tables,71.088,2.0,0.2,-1.7772000000000006,0
Standard Class,Consumer,United States,Chicago,Illinois,Central,Furniture,Furnishings,10.98399999999998,2.0,0.6,-7.9634,0
Standard Class,Consumer,United States,Chicago,Illinois,Central,Furniture,Chairs,797.944,4.0,0.3,28.770872676991154,0
Standard Class,Corporate,United States,Dover,New Hampshire,East,Technology,Accessories,159.98,2.0,0.0,57.5928,0
Standard Class,Consumer,United States,Chicago,Illinois,Central,Office Supplies,Art,5.343999999999994,2.0,0.2,0.6679999999999993,0
Standard Class,Consumer,United States,Chicago,Illinois,Central,Office Supplies,Art,27.71999999999997,3.0,0.2,3.465,0
First Class,Home Office,United States,Seattle,Washington,West,Office Supplies,Binders,2.495999999999981,1.0,0.2,0.9048000000000016,0
Second Class,Consumer,United States,Richmond,Virginia,South,Office Supplies,Labels,8.259999999999991,2.0,0.0,3.799599999999998,0
Second Class,Consumer,United States,Richmond,Virginia,South,Office Supplies,Binders,17.76000000000002,2.0,0.0,8.880000000000003,0
Second Class,Consumer,United States,Richmond,Virginia,South,Office Supplies,Storage,332.94,3.0,0.0,9.988199999999999,0
Second Class,Consumer,United States,Richmond,Virginia,South,Furniture,Tables,292.1,2.0,0.0,58.42,0
Second Class,Consumer,United States,Richmond,Virginia,South,Technology,Phones,206.1,5.0,0.0,55.647,0
Second Class,Consumer,United States,Richmond,Virginia,South,Office Supplies,Paper,17.639999999999986,4.0,0.0,8.1144,0
Standard Class,Corporate,United States,San Francisco,California,West,Furniture,Chairs,1403.92,5.0,0.2,70.196,0
Standard Class,Home Office,United States,Springdale,Arkansas,South,Office Supplies,Art,4.300000000000011,2.0,0.0,1.4190000000000005,0
Standard Class,Corporate,United States,Seattle,Washington,West,Technology,Accessories,239.97,3.0,0.0,86.3892,0
Standard Class,Corporate,United States,Seattle,Washington,West,Office Supplies,Appliances,81.95999999999998,2.0,0.0,22.9488,0
Standard Class,Corporate,United States,Seattle,Washington,West,Office Supplies,Supplies,238.62,2.0,0.0,4.772400000000001,0
Standard Class,Consumer,United States,Los Angeles,California,West,Technology,Phones,139.8,5.0,0.2,12.232500000000002,0
Standard Class,Consumer,United States,Middletown,Connecticut,East,Office Supplies,Binders,9.840000000000003,2.0,0.0,4.7231999999999985,0
Standard Class,Consumer,United States,Middletown,Connecticut,East,Office Supplies,Paper,7.780000000000001,1.0,0.0,3.5010000000000012,0
Standard Class,Consumer,United States,Grand Rapids,Michigan,Central,Office Supplies,Binders,54.900000000000006,5.0,0.0,26.901,0
Standard Class,Home Office,United States,San Francisco,California,West,Office Supplies,Paper,50.03999999999999,6.0,0.0,25.02,0
Standard Class,Home Office,United States,Hialeah,Florida,South,Furniture,Bookcases,339.92,5.0,0.2,8.497999999999998,0
Standard Class,Home Office,United States,Hialeah,Florida,South,Office Supplies,Paper,10.527999999999992,4.0,0.2,3.4216000000000015,0
Standard Class,Home Office,United States,Hialeah,Florida,South,Office Supplies,Appliances,42.384000000000015,2.0,0.2,4.238399999999999,0
Same Day,Corporate,United States,Philadelphia,Pennsylvania,East,Office Supplies,Paper,123.92000000000002,5.0,0.2,38.725,0
Standard Class,Consumer,United States,Atlanta,Georgia,South,Technology,Phones,135.95,1.0,0.0,39.4255,0
Standard Class,Consumer,United States,San Antonio,Texas,Central,Office Supplies,Binders,2177.584,8.0,0.8,28.770872676991154,0
Standard Class,Consumer,United States,San Antonio,Texas,Central,Furniture,Furnishings,17.49600000000001,3.0,0.6,-10.060200000000002,0
Standard Class,Consumer,United States,San Antonio,Texas,Central,Office Supplies,Binders,16.783999999999992,4.0,0.8,-26.8544,0
Standard Class,Consumer,United States,San Antonio,Texas,Central,Technology,Accessories,431.13599999999997,9.0,0.2,-26.946000000000005,0
Standard Class,Consumer,United States,San Antonio,Texas,Central,Office Supplies,Binders,8.879999999999995,5.0,0.8,-13.32,0
Standard Class,Consumer,United States,San Antonio,Texas,Central,Office Supplies,Appliances,4.836000000000013,2.0,0.8,-12.089999999999996,0
Standard Class,Consumer,United States,Long Beach,New York,East,Technology,Phones,437.85,3.0,0.0,131.355,0
Standard Class,Consumer,United States,Long Beach,New York,East,Office Supplies,Binders,673.568,2.0,0.2,252.588,0
Second Class,Corporate,United States,Paterson,New Jersey,East,Office Supplies,Paper,274.8,5.0,0.0,134.652,0
Second Class,Corporate,United States,Paterson,New Jersey,East,Office Supplies,Storage,62.18000000000001,1.0,0.0,16.7886,0
Second Class,Corporate,United States,Paterson,New Jersey,East,Furniture,Furnishings,8.279999999999973,2.0,0.0,2.9807999999999986,0
Standard Class,Consumer,United States,Louisville,Kentucky,South,Office Supplies,Binders,48.81,3.0,0.0,23.9169,0
Same Day,Consumer,United States,Hampton,Virginia,South,Furniture,Chairs,149.9,5.0,0.0,40.473,0
Standard Class,Consumer,United States,Houston,Texas,Central,Furniture,Bookcases,1023.332,5.0,0.32,-30.097999999999992,0
Standard Class,Consumer,United States,Houston,Texas,Central,Furniture,Chairs,600.558,3.0,0.3,-8.5794,0
Standard Class,Consumer,United States,Houston,Texas,Central,Technology,Accessories,39.99199999999999,1.0,0.2,6.9986,0
Standard Class,Consumer,United States,Houston,Texas,Central,Furniture,Chairs,211.246,2.0,0.3,28.770872676991154,0
Second Class,Consumer,United States,Houston,Texas,Central,Office Supplies,Envelopes,56.06399999999999,6.0,0.2,21.024,0
Second Class,Consumer,United States,Houston,Texas,Central,Furniture,Chairs,107.772,2.0,0.3,-29.2524,0
Second Class,Consumer,United States,Houston,Texas,Central,Office Supplies,Paper,4.831999999999994,1.0,0.2,1.6308000000000007,0
Second Class,Consumer,United States,Houston,Texas,Central,Office Supplies,Binders,18.23999999999998,3.0,0.8,-31.00800000000001,0
Standard Class,Corporate,United States,Chicago,Illinois,Central,Office Supplies,Binders,3.798000000000002,3.0,0.8,-5.886899999999997,0
Standard Class,Corporate,United States,Toledo,Ohio,East,Office Supplies,Art,10.368000000000023,2.0,0.2,1.5551999999999992,0
Standard Class,Corporate,United States,Toledo,Ohio,East,Technology,Phones,235.188,2.0,0.4,28.770872676991154,0
Standard Class,Corporate,United States,Toledo,Ohio,East,Technology,Phones,26.376000000000005,4.0,0.4,2.637599999999999,0
Standard Class,Corporate,United States,Toledo,Ohio,East,Technology,Accessories,10.384000000000015,2.0,0.2,2.2066000000000017,0
Standard Class,Corporate,United States,Toledo,Ohio,East,Technology,Phones,107.118,3.0,0.4,-21.4236,0
Standard Class,Consumer,United States,Lodi,California,West,Office Supplies,Supplies,97.30000000000001,7.0,0.0,28.217,0
Second Class,Consumer,United States,New York City,New York,East,Office Supplies,Binders,3.328000000000003,2.0,0.2,1.2063999999999986,0
Second Class,Consumer,United States,New York City,New York,East,Technology,Phones,135.99,1.0,0.0,36.7173,0
Second Class,Consumer,United States,New York City,New York,East,Furniture,Furnishings,7.3799999999999955,1.0,0.0,2.1402,0
Standard Class,Home Office,United States,Fort Lauderdale,Florida,South,Furniture,Furnishings,45.567999999999984,2.0,0.2,9.6832,0
Standard Class,Home Office,United States,Fort Lauderdale,Florida,South,Office Supplies,Binders,28.752000000000038,8.0,0.7,-21.0848,0
Second Class,Consumer,United States,Raleigh,North Carolina,South,Furniture,Chairs,194.848,4.0,0.2,12.178,0
Standard Class,Consumer,United States,Chicago,Illinois,Central,Office Supplies,Binders,2.1119999999999948,2.0,0.8,-3.3791999999999973,0
Second Class,Consumer,United States,Portland,Oregon,West,Office Supplies,Paper,25.920000000000016,5.0,0.2,9.072,0
Second Class,Consumer,United States,Portland,Oregon,West,Office Supplies,Art,120.768,4.0,0.2,9.0576,0
First Class,Consumer,United States,East Orange,New Jersey,East,Office Supplies,Paper,25.920000000000016,4.0,0.0,12.441600000000001,0
First Class,Consumer,United States,East Orange,New Jersey,East,Office Supplies,Art,34.64999999999998,3.0,0.0,9.701999999999998,0
First Class,Consumer,United States,East Orange,New Jersey,East,Office Supplies,Paper,204.95,5.0,0.0,100.4255,0
First Class,Consumer,United States,East Orange,New Jersey,East,Office Supplies,Binders,79.94999999999999,5.0,0.0,38.376,0
Standard Class,Corporate,United States,Saint Petersburg,Florida,South,Office Supplies,Paper,173.488,7.0,0.2,54.215,0
Standard Class,Corporate,United States,Saint Petersburg,Florida,South,Office Supplies,Storage,516.96,4.0,0.2,-6.461999999999996,0
Standard Class,Corporate,United States,Saint Petersburg,Florida,South,Furniture,Furnishings,173.208,7.0,0.2,45.4671,0
Standard Class,Corporate,United States,Saint Petersburg,Florida,South,Office Supplies,Art,4.447999999999979,2.0,0.2,0.33360000000000056,0
Standard Class,Corporate,United States,Saint Petersburg,Florida,South,Office Supplies,Labels,9.000000000000028,3.0,0.2,3.1499999999999986,0
Standard Class,Corporate,United States,Saint Petersburg,Florida,South,Office Supplies,Paper,42.24000000000001,10.0,0.2,13.2,0
Standard Class,Corporate,United States,Saint Petersburg,Florida,South,Office Supplies,Binders,18.26400000000001,2.0,0.7,-13.3936,0
Standard Class,Consumer,United States,San Francisco,California,West,Office Supplies,Appliances,152.91,3.0,0.0,42.8148,0
Standard Class,Consumer,United States,San Francisco,California,West,Office Supplies,Paper,92.94,3.0,0.0,41.823,0
Standard Class,Consumer,United States,San Francisco,California,West,Office Supplies,Binders,17.855999999999995,4.0,0.2,6.249600000000001,0
Standard Class,Consumer,United States,San Francisco,California,West,Office Supplies,Binders,46.43999999999997,3.0,0.2,15.093,0
Standard Class,Consumer,United States,San Francisco,California,West,Furniture,Chairs,195.136,4.0,0.2,-12.195999999999998,0
Standard Class,Corporate,United States,New York City,New York,East,Office Supplies,Storage,129.3,2.0,0.0,6.465,0
Standard Class,Corporate,United States,New York City,New York,East,Office Supplies,Binders,11.567999999999984,3.0,0.2,3.759599999999999,0
Standard Class,Consumer,United States,Charlotte,North Carolina,South,Furniture,Chairs,242.352,3.0,0.2,15.147,0
Second Class,Consumer,United States,Beaumont,Texas,Central,Technology,Accessories,319.968,4.0,0.2,95.9904,0
Second Class,Consumer,United States,Beaumont,Texas,Central,Furniture,Furnishings,8.624000000000024,7.0,0.6,-2.587200000000003,0
Second Class,Consumer,United States,Dallas,Texas,Central,Office Supplies,Paper,3.984000000000009,1.0,0.2,1.4441999999999986,0
Standard Class,Corporate,United States,Springfield,Ohio,East,Technology,Accessories,895.944,7.0,0.2,190.3881,0
First Class,Consumer,United States,La Porte,Texas,Central,Furniture,Furnishings,14.0,4.0,0.6,-6.299999999999997,0
First Class,Consumer,United States,La Porte,Texas,Central,Office Supplies,Binders,16.392000000000024,2.0,0.8,-26.227200000000003,0
Standard Class,Consumer,United States,Long Beach,California,West,Office Supplies,Paper,10.900000000000006,5.0,0.0,5.123000000000001,0
Standard Class,Consumer,United States,Long Beach,California,West,Office Supplies,Labels,29.599999999999966,2.0,0.0,14.8,0
Standard Class,Consumer,United States,Long Beach,California,West,Office Supplies,Labels,4.97999999999999,1.0,0.0,2.290800000000001,0
Standard Class,Consumer,United States,Long Beach,California,West,Technology,Copiers,479.976,3.0,0.2,161.9919,0
Standard Class,Consumer,United States,Long Beach,California,West,Technology,Phones,44.73599999999999,8.0,0.2,4.473600000000001,0
Standard Class,Consumer,United States,Long Beach,California,West,Office Supplies,Art,5.759999999999991,2.0,0.0,1.6704000000000008,0
Standard Class,Consumer,United States,Long Beach,California,West,Furniture,Chairs,483.136,4.0,0.2,60.392,0
First Class,Consumer,United States,Decatur,Illinois,Central,Office Supplies,Labels,15.936000000000007,4.0,0.2,5.179200000000002,0
First Class,Consumer,United States,Decatur,Illinois,Central,Furniture,Furnishings,61.54399999999998,7.0,0.6,28.770872676991154,0
First Class,Consumer,United States,Decatur,Illinois,Central,Office Supplies,Storage,132.69599999999997,3.0,0.2,9.952199999999998,0
Second Class,Home Office,United States,Los Angeles,California,West,Office Supplies,Appliances,43.099999999999994,5.0,0.0,11.206,0
Second Class,Home Office,United States,Los Angeles,California,West,Furniture,Furnishings,511.5,5.0,0.0,132.99,0
Second Class,Home Office,United States,Los Angeles,California,West,Office Supplies,Binders,147.92,5.0,0.2,46.225,0
Standard Class,Corporate,United States,Lodi,California,West,Office Supplies,Art,39.68000000000001,2.0,0.0,16.2688,0
Standard Class,Corporate,United States,New York City,New York,East,Furniture,Furnishings,12.56000000000003,2.0,0.0,4.019199999999998,0
Standard Class,Corporate,United States,New York City,New York,East,Office Supplies,Binders,90.48000000000002,3.0,0.2,33.93,0
Standard Class,Corporate,United States,New York City,New York,East,Office Supplies,Paper,13.080000000000013,2.0,0.0,6.0168,0
Standard Class,Corporate,United States,New York City,New York,East,Furniture,Furnishings,214.7,5.0,0.0,83.733,0
Standard Class,Consumer,United States,San Francisco,California,West,Furniture,Furnishings,50.31999999999999,4.0,0.0,21.1344,0
Standard Class,Consumer,United States,San Francisco,California,West,Office Supplies,Paper,24.560000000000002,2.0,0.0,11.543199999999999,0
Standard Class,Consumer,United States,Columbus,Georgia,South,Office Supplies,Paper,43.68000000000001,6.0,0.0,20.9664,0
Standard Class,Corporate,United States,Seattle,Washington,West,Furniture,Tables,3393.68,8.0,0.0,610.8624,1
Standard Class,Home Office,United States,Richmond,Indiana,Central,Office Supplies,Storage,67.4,5.0,0.0,17.524,0
Standard Class,Home Office,United States,Richmond,Indiana,Central,Office Supplies,Fasteners,2.5200000000000102,2.0,0.0,0.10079999999999956,0
Standard Class,Home Office,United States,Richmond,Indiana,Central,Technology,Phones,67.79999999999998,4.0,0.0,1.3560000000000016,0
Standard Class,Home Office,United States,Richmond,Indiana,Central,Office Supplies,Storage,18.75999999999999,2.0,0.0,5.252800000000001,0
